5.416254,1.632193,2.348143,3.484938,3.437815,3.264211,0.582661,2.595742,2.346707,-0.218692,-0.405104,0.066170,
4.582742,1.905379,2.180102,3.347443,3.643452,2.815175,1.023384,2.374351,2.305346,-0.315810,-0.372146,0.045877,
5.268227,1.775024,2.274695,3.042738,3.738168,3.348284,0.769915,2.342518,2.372304,-0.460659,-0.408168,0.054423,
4.923289,2.025280,2.086862,2.976264,3.884029,3.047079,0.859306,2.336169,2.347921,-0.331101,-0.390889,0.003983,
4.997372,1.994097,2.438825,2.828894,3.795197,3.151600,0.482712,2.371184,2.415898,-0.422987,-0.374060,0.010958,
4.537150,2.168016,2.373242,3.267120,4.043665,2.715163,0.515147,2.202492,2.250549,-0.296060,-0.319990,0.005163,
5.526895,1.820003,2.937249,3.414629,4.302311,3.051151,-0.188213,1.875252,2.221422,-0.309256,-0.304911,0.026733,
4.573362,2.633415,2.622719,3.435259,4.458467,1.884166,-0.166598,2.237849,1.894162,0.000645,-0.267699,-0.054642,
5.015076,2.527280,2.634639,3.236671,4.623447,1.977475,-0.370918,2.353167,1.777297,-0.031258,-0.262816,-0.072686,
4.844525,2.438513,2.309982,3.357085,3.791173,1.751098,0.061404,1.962661,2.030449,0.012583,-0.407872,-0.078708,
5.993933,2.152851,2.041931,3.290679,3.794138,1.247199,-0.364313,2.204605,1.677028,0.227139,-0.413888,-0.115754,
5.869919,2.484719,1.542815,3.358044,3.775166,0.865540,-0.210057,1.867903,1.613594,0.431837,-0.412239,-0.131820,
7.227614,2.606393,1.419763,3.296024,3.725234,0.434972,-0.686841,1.937431,1.661439,0.688675,-0.256369,-0.113494,
5.033632,3.656662,2.480120,2.606008,2.540299,1.224299,0.544365,1.290902,1.502315,0.605233,-0.063740,-0.055592,
5.051523,3.693672,2.437462,2.339420,2.603621,1.784455,1.101415,1.403064,1.251911,0.529116,0.092419,0.004305,
6.775491,3.463706,1.988075,1.825346,4.213135,2.070675,-0.440023,1.803882,0.981992,0.556848,0.036931,-0.117313,
6.241793,4.006572,2.470586,2.578470,3.338267,0.966398,-0.695437,1.162750,1.523530,0.673147,0.017255,-0.078362,
4.724595,4.133367,3.401812,2.845924,2.059477,0.707315,0.016698,0.555008,0.945656,0.547378,-0.064642,-0.007631,
5.853904,4.557574,3.272760,2.894007,2.077634,0.122890,-0.578772,0.592474,1.068470,0.511425,0.087268,0.011622,
5.916538,4.872290,3.444184,2.686181,1.751525,0.176680,-0.485779,0.141137,0.632304,0.506281,0.118154,0.025379,
5.190033,4.714703,3.786407,2.781860,1.419528,-0.078130,-0.684318,-0.234246,0.305999,0.335422,-0.039757,0.016109,
5.345049,4.700446,3.695433,2.896080,1.686582,-0.005916,-0.856393,-0.393609,0.242210,0.293510,-0.093977,-0.011447,
6.107053,4.707516,3.323601,3.248702,2.431569,0.094673,-1.164985,-0.466695,0.272184,0.192947,-0.121649,-0.060362,
5.735581,4.669910,3.714161,3.634683,2.493898,-0.098673,-1.462810,-0.720606,0.256284,0.256118,-0.230936,-0.068589,
5.257421,4.492660,3.793983,3.595321,2.313497,-0.206427,-1.569906,-0.822505,0.244932,0.235110,-0.327942,-0.071274,
7.372160,4.392332,2.843829,4.552618,3.549174,-0.901667,-2.260272,-0.438921,0.206545,0.229972,-0.350070,-0.096832,
5.088954,4.250207,3.686454,3.842472,2.728983,0.012728,-1.512753,-0.642157,0.379894,0.082187,-0.412189,-0.115940,
5.873952,4.331514,3.718240,4.716559,3.632273,0.086975,-1.612708,-0.363867,0.583615,0.042734,-0.513239,-0.173821,
5.247644,4.163299,3.954978,4.769949,3.530988,0.166075,-1.507915,-0.415438,0.555160,-0.003355,-0.594519,-0.178748,
6.240156,4.247510,3.822614,5.425563,3.902849,-0.487018,-1.800614,-0.269012,0.249411,-0.012071,-0.666369,-0.192394,
4.868789,3.950077,3.766226,4.474618,3.327063,0.034362,-1.692365,-0.556044,0.457051,-0.139952,-0.600666,-0.177613,
5.509615,4.213792,3.887896,4.870797,3.666556,-0.040228,-1.680800,-0.370367,0.468275,-0.113340,-0.624188,-0.185886,
5.098606,4.048087,3.923125,4.760315,3.600463,0.177922,-1.479881,-0.332365,0.517306,-0.107724,-0.595507,-0.177665,
5.663469,4.221146,3.971212,5.199720,4.069274,0.104081,-1.573850,-0.168489,0.559020,-0.044475,-0.649690,-0.199127,
4.778720,4.008592,3.863419,4.473150,3.513432,0.470588,-1.306855,-0.399372,0.538153,-0.028542,-0.518023,-0.164720,
5.278765,4.409740,4.097081,4.672873,3.622921,0.288074,-1.609309,-0.595508,0.441386,-0.068027,-0.592341,-0.186462,
5.744318,4.617551,4.051979,4.751486,3.858893,0.422875,-1.507229,-0.413944,0.494330,-0.131275,-0.529140,-0.185618,
5.564300,4.847972,4.416687,4.634022,3.452562,0.271625,-1.566344,-0.710875,0.237226,-0.106492,-0.537046,-0.156639,
4.948983,4.910716,4.512961,3.705396,2.375853,0.695778,-0.496206,-0.714975,-0.454433,-0.287738,-0.369795,-0.107080,
6.734235,5.581175,4.760928,5.175022,4.351077,0.344080,-1.682755,-0.765515,0.003735,-0.031979,-0.528027,-0.186519,
5.224903,5.113864,4.867861,4.523542,3.129572,0.567515,-1.124970,-0.823872,0.073987,0.084766,-0.530340,-0.110793,
5.570617,5.419945,5.250064,5.048897,3.640539,0.649570,-1.169841,-0.732989,0.183793,0.139708,-0.564224,-0.119890,
5.515995,5.359449,5.152994,4.835348,3.463952,0.857365,-0.629770,-0.317576,0.250046,0.114919,-0.389451,-0.081175,
6.082595,5.473964,5.077313,5.136407,4.085216,0.897077,-0.454095,-0.166946,0.436672,0.185825,-0.304659,-0.084210,
4.616448,4.589615,4.483037,4.181502,3.253158,1.762118,0.662425,0.353113,0.314566,0.104945,-0.082986,-0.041887,
5.266835,4.974404,4.805494,4.846920,3.717046,1.353404,-0.081924,0.153881,0.520163,0.156054,-0.249082,-0.068275,
5.113434,4.931093,4.736395,4.407221,3.309767,1.337111,0.135878,0.032401,0.246905,0.145415,-0.178834,-0.043523,
5.756466,5.162820,4.909836,4.853076,3.615873,0.637037,-0.864578,-0.253634,0.254759,0.123124,-0.353155,-0.078375,
5.108159,4.612391,4.420471,4.298194,3.094212,0.640028,-0.716898,-0.253236,0.152509,-0.074710,-0.243514,-0.046503,
5.270473,4.873419,4.601863,4.364881,3.112409,0.555843,-0.516145,-0.459404,-0.145876,-0.117687,-0.362846,-0.093982,
4.637453,4.519448,4.449463,4.003605,2.800581,0.879279,0.106819,-0.123809,-0.208378,-0.283471,-0.191976,-0.076309,
4.664290,4.482230,4.427183,4.060365,3.015308,1.148177,0.205308,0.064928,-0.057467,-0.231868,-0.084923,-0.048119,
4.780659,4.647791,4.605250,4.098204,3.062260,1.041653,-0.020433,0.042490,-0.027814,-0.183866,-0.228889,-0.077192,
4.816385,4.727456,4.813276,4.378509,3.220409,1.482817,0.496098,0.267734,0.152777,-0.065960,-0.182304,-0.072860,
4.767570,4.621643,4.555564,4.194967,3.256930,2.207356,1.151387,0.648567,0.178730,-0.052218,0.028151,-0.036690,
4.415200,4.326133,4.237486,3.918692,2.967614,2.025508,1.237499,0.808470,0.346892,0.155121,0.107696,0.005074,
4.554284,4.567141,4.821018,4.336372,3.280277,2.149373,1.291919,0.694301,0.236392,0.158413,-0.002258,-0.037475,
4.563585,4.628606,5.195817,4.446618,3.402217,1.765279,1.341728,0.386227,0.120363,0.093545,-0.122670,-0.073516,
4.485706,4.519406,4.778791,3.983763,3.240056,1.768756,1.159762,0.342850,0.120717,0.013093,-0.082373,-0.065517,
4.517817,4.361133,4.561017,3.686313,3.551671,2.273495,0.673582,0.209679,0.364919,0.115397,-0.071581,-0.060107,
2.072224,1.893002,2.284587,1.697013,1.895930,0.911521,0.346109,0.025586,0.931366,0.454948,0.487263,0.054956,
2.032489,1.392685,2.332136,2.488258,2.150853,0.965343,-0.306492,0.838470,0.515794,0.712257,0.438640,0.019154,
1.900482,1.632792,2.006459,2.491790,2.123264,0.721875,0.433142,0.895989,0.542431,0.279802,0.216616,0.075772,
1.935891,1.729842,1.858349,2.907593,1.201663,0.782739,1.028263,0.700839,0.585316,-0.146236,0.056385,0.107638,
1.999536,1.574612,2.095969,2.686787,1.714528,1.244082,0.590236,0.790205,0.047657,0.125868,0.293481,0.074689,
1.778341,1.719942,2.525577,2.458024,1.292542,1.829499,0.073393,0.876363,0.477869,0.201835,0.447011,0.059396,
1.757176,1.478410,2.378228,1.839932,1.159056,1.519182,0.189199,1.795773,0.805520,0.303777,0.283406,0.094180,
1.596608,1.413050,2.374298,2.103718,1.816333,0.323118,0.780848,1.230094,0.946687,0.580156,0.276935,0.075087,
1.505619,1.792608,2.369065,2.713275,1.889551,0.999288,0.236813,0.537806,0.701866,0.495226,0.362039,0.027945,
1.426028,2.355928,2.137703,2.412735,1.402425,1.165121,0.808600,0.919051,0.659256,0.382213,0.388471,0.057057,
1.600728,2.766686,1.944569,1.902186,1.803938,0.533063,0.707416,0.743789,0.870951,0.531772,0.305613,0.078660,
1.869517,1.819811,1.598379,1.813996,2.668664,0.838283,0.826232,0.884617,0.012087,0.410586,0.356704,0.069343,
1.625118,1.714144,1.618446,1.610638,2.149296,1.803630,1.169785,0.272046,0.385882,0.305567,0.385614,0.077441,
1.468546,2.110059,2.305111,1.050349,1.338891,1.897152,1.388136,-0.064464,0.677693,0.643109,0.354372,0.065821,
1.418028,1.787893,2.308920,0.962602,1.078242,2.079959,2.183383,0.128635,0.581579,0.603701,0.168281,0.081872,
1.502086,1.656985,1.948571,0.994532,1.498794,1.874465,1.443144,0.731234,0.492675,0.723039,0.288405,0.062747,
1.605721,1.689017,2.090856,1.514565,1.350453,1.945135,0.648125,1.192363,0.686493,0.797736,0.360317,0.054921,
1.541506,1.573568,2.028307,2.153782,2.016554,1.364276,0.770477,0.772244,0.733846,0.752129,0.232898,0.063413,
1.573862,1.808848,2.008867,1.925861,1.548570,1.245584,0.964306,0.471831,1.015596,0.798697,0.035041,0.096995,
1.669881,1.755777,2.053020,1.553549,1.873594,1.176627,1.349099,0.790802,1.190797,0.643061,0.197394,0.086872,
1.706853,1.166408,1.419737,1.220966,2.536792,1.610426,2.030528,1.189440,0.851905,0.328751,0.244034,0.096562,
1.203785,1.015011,1.568974,1.451547,2.371995,2.719622,1.909539,1.035066,1.099804,0.564435,0.028224,0.139117,
1.140463,1.410983,2.200883,1.548788,1.778984,2.335138,1.481597,0.757938,1.025788,0.918733,0.047756,0.106270,
1.142939,1.612430,2.023587,2.133436,1.608662,1.571447,1.521134,0.651338,0.524254,0.854380,0.205371,0.069028,
1.243711,1.178262,2.433308,1.421629,2.486734,1.344925,1.205495,1.555722,0.813131,0.342600,0.353897,0.074383,
1.478272,1.334693,2.066567,1.453758,2.140577,0.948421,1.140741,1.651568,1.348729,0.242858,0.549812,0.036501,
1.586040,2.109238,1.597759,1.860477,1.689695,0.998577,1.273744,1.607107,1.072241,0.163795,0.420610,0.061575,
1.370826,1.954978,2.157700,1.730132,1.744639,1.229706,1.139267,1.754711,0.922178,-0.360233,0.544359,0.062838,
1.298145,1.762172,2.669561,1.490995,1.154031,1.458489,1.462166,1.206087,0.870530,-0.040593,0.654696,0.031053,
1.340421,1.794796,2.065142,1.710579,0.808222,1.724576,1.504781,1.282470,0.571999,0.264611,0.559674,0.025986,
1.402630,1.978496,1.399256,2.392215,1.338247,-0.041887,0.260028,1.993046,0.786516,0.742460,0.453648,0.057621,
1.522666,1.778806,1.757406,2.508779,1.655893,-0.728367,0.818966,2.016460,0.613016,0.901523,0.386544,0.092449,
1.756009,1.794421,1.807946,1.989551,1.139100,0.184780,1.032192,1.462635,0.398747,0.998980,0.540538,0.046750,
1.790854,1.980619,1.502144,1.387145,0.868842,0.553454,1.232004,1.210217,0.463895,0.717109,0.716422,0.022215,
1.476612,2.061251,1.316507,1.314078,1.394624,1.353113,1.857501,0.895579,0.549675,0.916295,0.431937,0.035878,
1.380546,1.967670,1.466365,1.843017,0.617609,1.062784,1.307583,0.921019,0.873189,1.238653,0.408531,0.018497,
1.580420,1.856482,1.730218,1.472427,1.036997,0.707802,1.004076,0.727143,1.173977,0.881103,0.379088,0.046520,
1.658134,1.785054,1.757312,1.070067,1.662876,0.942041,1.279129,0.987786,1.224879,0.629200,0.513552,0.031306,
1.701955,1.664139,1.331396,2.438015,1.417270,0.991678,1.672629,1.108417,0.708205,0.509747,0.356153,0.068442,
1.593435,1.328609,1.236710,2.187833,1.503844,1.321668,2.076341,1.494121,0.832895,0.635707,0.423958,0.041090,
1.454760,1.603321,1.425954,1.295861,1.384800,1.830776,1.734352,1.236318,1.330716,0.855593,0.474434,-0.004092,
1.503016,1.747576,1.942743,1.211891,0.599167,2.408052,1.450434,1.048593,0.983083,0.726580,0.523659,0.018143,
1.262249,1.485051,2.284807,1.196900,1.449258,1.916020,2.005989,0.894477,1.158999,0.450402,0.520809,0.027610,
0.983905,1.618856,2.241158,1.175087,1.655213,2.148141,1.592604,1.037440,0.997376,0.476001,0.622394,-0.005404,
0.897207,1.864514,1.793763,1.606034,2.098465,1.858372,1.138531,0.990372,1.034960,0.388330,0.431041,0.042529,
0.980744,2.028659,1.221066,2.163297,2.708301,1.399979,0.990470,1.132427,0.901632,0.583459,0.361890,0.046046,
2.145175,2.410848,2.228281,2.834223,1.805486,1.666296,1.322172,1.019361,1.306391,0.658024,0.290118,0.103323,
2.817544,2.711753,2.697682,2.340056,1.631979,1.934505,1.328024,1.263487,1.205588,0.568945,0.374337,0.107619,
3.196550,3.253409,3.198117,2.877957,2.223517,1.699574,1.655375,1.121972,0.996191,0.401260,0.380982,0.101789,
3.415876,3.481578,3.597215,3.020729,2.583251,1.905780,2.295870,1.219846,1.213362,0.693920,0.251706,0.122024,
3.829039,4.208604,4.366298,3.151796,3.027726,2.067625,2.658892,1.674050,1.834109,0.811452,0.305661,0.162406,
3.666270,4.159985,3.970657,3.213010,3.029116,2.402816,2.424028,1.340911,1.972759,0.541677,0.303220,0.136044,
3.291788,3.200877,3.188883,3.057493,2.845471,2.470052,2.109587,1.510681,1.127853,0.529924,0.187355,0.106865,
3.453551,3.434697,3.453030,3.411569,3.116304,2.834246,2.393537,1.733479,1.333851,0.586852,0.217596,0.126709,
3.245084,3.582140,3.427459,3.316455,3.467459,2.566616,2.770036,1.447324,1.546808,0.425441,0.289871,0.135398,
2.462320,5.119231,4.431219,2.728779,4.292742,1.977140,2.939799,1.204552,2.251453,0.143746,0.537734,0.146092,
2.157228,4.341344,3.583490,2.419776,4.229182,1.970202,2.920780,1.088903,1.714832,0.108883,0.397812,0.128083,
1.951874,4.340293,3.992810,2.013053,4.253468,2.250201,2.712130,1.126982,1.823676,-0.003685,0.406946,0.137724,
1.947490,3.808873,4.234559,1.598307,3.770925,2.283877,2.347666,1.125681,1.625173,0.090600,0.282672,0.155793,
0.897001,4.225838,6.329382,0.494217,3.212777,2.778764,2.728522,0.867846,1.457126,0.287397,0.315435,0.117616,
0.576141,3.828028,7.174471,-0.048384,2.714514,3.021753,2.574244,0.840452,1.343157,0.500268,0.196868,0.111384,
0.791049,3.556535,7.224643,-0.182046,1.889455,2.155587,2.797284,0.861805,1.169162,0.662374,0.198218,0.084677,
0.859256,3.168388,7.167429,0.166381,1.249026,2.373382,2.746606,0.857213,0.967357,0.756034,0.228982,0.030683,
1.272696,2.968297,6.597916,0.321701,1.379651,2.711101,2.552727,0.821916,1.171396,0.534517,0.174840,0.073242,
1.646940,2.512833,6.792700,0.856181,0.979836,2.111921,2.502885,1.238315,0.820738,0.843949,0.079299,0.085644,
2.303542,1.633911,6.102827,1.153128,1.138474,2.183766,2.033530,1.754909,1.191312,0.571397,-0.075096,0.143358,
2.741193,1.293981,5.371805,1.178490,1.135481,2.032633,1.920626,1.791334,1.626235,0.499374,-0.287208,0.147969,
3.420724,1.228576,5.125901,1.448824,1.948071,1.838263,1.108638,2.288778,1.838065,0.771704,-0.374885,0.065104,
3.552446,1.804984,3.807821,2.728512,2.633404,1.792647,1.078473,2.536075,1.811309,0.729081,-0.456932,0.045525,
4.573820,1.556727,4.024807,2.719294,2.296424,0.905961,1.851042,2.716824,2.471755,0.831586,-0.453261,0.002121,
4.540428,2.133940,2.597119,3.111971,2.195008,0.986682,1.793827,2.950849,2.505679,0.334599,-0.434627,-0.012508,
4.811527,2.081981,2.040229,3.020333,2.327072,1.259806,1.640737,2.956896,2.539947,-0.028038,-0.488538,-0.030778,
4.895376,2.097618,1.941507,3.070596,2.597991,1.388592,1.675585,3.052994,2.436548,-0.177270,-0.490275,-0.016413,
4.633143,2.191704,1.818089,3.269631,3.017845,1.304686,1.724008,3.099956,2.091651,-0.108796,-0.476172,-0.001646,
5.289408,1.994850,1.435966,3.292587,3.471179,1.553524,1.771793,3.205687,1.743131,-0.358207,-0.482112,0.028464,
4.741093,1.983456,1.516657,3.182698,3.299656,1.667812,1.742270,3.035683,1.741541,-0.422985,-0.456888,0.032406,
5.362078,1.817185,1.426993,3.085412,3.003651,1.285225,1.569427,3.246481,1.777580,-0.239974,-0.503181,-0.007741,
4.832924,2.041862,1.531769,3.226485,3.149600,1.402908,1.747351,3.203667,1.824641,-0.265713,-0.512221,0.002833,
4.936057,2.147536,1.652409,3.099380,3.288018,1.674110,1.634736,3.215704,2.015744,-0.297392,-0.526930,-0.012527,
5.249160,1.985373,1.692814,3.170883,3.044256,1.584782,1.643733,3.122988,2.002540,-0.326292,-0.533237,-0.013152,
5.333902,1.949811,1.561406,3.390386,3.152188,1.041756,1.571752,3.364484,1.798265,-0.119359,-0.536780,-0.022248,
6.004480,1.490478,1.448520,3.161271,3.915479,1.165850,0.784245,3.854759,1.317664,-0.092409,-0.471499,-0.038335,
4.949182,2.038376,1.509505,3.268525,3.553999,1.311169,1.248950,3.042716,1.484497,-0.285227,-0.537748,-0.012037,
6.626521,1.066746,0.982292,2.872634,4.397878,1.457217,0.120636,3.982259,1.280778,-0.081053,-0.429962,-0.089404,
6.782192,0.956689,1.165547,2.589699,4.891878,1.240516,-0.090106,4.118932,1.281329,0.010837,-0.343965,-0.127094,
6.193700,1.502807,0.979591,3.426802,4.195014,0.936496,0.735779,3.523806,1.316341,-0.007201,-0.535708,-0.040686,
5.768488,2.213084,1.012086,3.323665,3.567843,1.028189,1.141585,2.886093,1.662882,-0.000815,-0.543698,-0.057673,
6.115032,2.458203,0.955658,3.311360,3.848874,1.439520,1.279766,2.789664,1.817986,0.046417,-0.485125,-0.046510,
5.659674,2.688422,1.252678,3.121795,3.800678,1.985553,1.652499,2.636525,1.782528,-0.163218,-0.265822,0.038287,
5.720518,2.680895,1.216690,3.023376,3.686484,1.838182,1.611059,2.765750,1.996220,0.021803,-0.270986,0.018403,
4.567804,2.655631,1.600874,2.731359,3.450132,2.462812,2.017589,2.478430,1.653288,0.016937,-0.125683,0.035694,
4.804255,2.740054,1.551688,2.607529,3.216089,2.181734,1.939563,2.565474,1.667902,-0.021257,-0.108823,0.032520,
4.466510,2.724605,1.658787,2.500383,3.025385,2.235745,2.011117,2.410770,1.484202,-0.007281,-0.040651,0.046438,
5.566489,2.847665,0.891875,2.001212,3.058407,1.916839,0.946241,0.969926,0.660760,0.345228,0.263273,0.094480,
6.381740,3.337097,0.697968,1.451658,2.552298,1.688526,0.955391,0.868314,0.521482,0.617512,0.255123,0.049727,
6.628972,3.670756,1.196728,1.803093,2.437229,1.413029,1.018873,1.315765,0.742128,0.396212,-0.001279,-0.035078,
5.308281,3.429805,1.952018,2.341516,2.493898,1.340722,0.770557,1.094932,0.871146,0.232929,-0.091322,-0.062014,
5.769571,3.461466,2.016613,2.979531,2.919437,0.830938,0.297393,1.245014,0.964584,0.037862,-0.209699,-0.068599,
7.860068,3.154436,0.859330,3.921541,4.313353,-0.191685,-0.464002,1.181234,0.809843,0.200300,-0.266202,0.018720,
6.690140,3.382165,1.751016,3.685715,3.314838,-0.239667,-0.742269,0.924491,0.797568,0.140159,-0.325407,-0.063557,
5.883787,3.455333,2.208061,3.396014,2.883950,0.012827,-0.777962,0.631451,0.903891,0.054857,-0.275625,-0.078803,
6.151593,3.458137,2.509961,4.252782,3.260733,-0.451658,-1.132237,0.400893,0.627208,0.110845,-0.347682,-0.080848,
6.608703,3.220806,2.314458,4.889592,3.602290,-1.002654,-1.447671,0.377166,0.418591,0.129059,-0.387656,-0.076036,
6.737639,3.038567,2.119646,4.911510,3.581338,-1.248161,-1.820145,0.185725,0.274466,0.024893,-0.432097,-0.081714,
7.214144,3.277841,2.063408,4.636344,3.704784,-1.297372,-2.226681,-0.159874,0.140461,-0.052125,-0.486704,-0.102205,
8.243869,2.944729,2.042050,4.861895,4.724124,-1.600783,-2.632220,-0.391775,0.267571,0.007748,-0.478683,-0.094949,
6.377517,3.508580,3.001482,5.071073,3.377381,-1.546988,-2.243132,-0.306824,-0.203535,0.119255,-0.516162,-0.128097,
5.963139,3.786774,3.214322,4.569648,3.179226,-0.976301,-2.104472,-0.585290,0.060284,0.105980,-0.531489,-0.153177,
6.607254,3.865180,2.898756,4.528186,3.657852,-0.712656,-1.988126,-0.304042,0.221680,0.020232,-0.512161,-0.154879,
7.379223,3.355712,2.977408,5.655923,4.708198,-1.206200,-2.052476,0.207199,0.114858,0.003356,-0.532805,-0.130905,
5.998909,3.677027,3.368584,5.195154,3.945381,-0.240784,-1.284217,0.046669,0.177928,-0.053342,-0.558818,-0.171695,
5.161886,3.836559,3.677132,4.786950,3.740697,0.484513,-1.073755,-0.252113,0.348999,-0.077940,-0.502177,-0.182174,
5.891361,3.982902,3.763539,5.402998,4.045010,0.119556,-1.160383,-0.127783,0.242241,0.061650,-0.568816,-0.197942,
5.281563,4.020520,3.882449,4.964561,3.888138,0.610762,-0.855106,-0.025627,0.399382,-0.073296,-0.477570,-0.166292,
5.853996,4.296219,3.946619,5.117975,3.894192,0.371294,-1.002578,-0.162327,0.247744,0.058614,-0.494695,-0.174247,
4.930782,4.440073,4.180996,4.118690,3.080484,1.156323,-0.012728,-0.049294,0.032036,-0.140547,-0.261272,-0.106656,
7.473237,4.502759,3.547665,5.079075,4.110782,0.139084,-1.308571,-0.296111,-0.035358,-0.100807,-0.439812,-0.159756,
4.891452,4.574193,4.369080,4.276116,3.081177,0.742582,-0.792674,-0.610122,-0.021816,-0.122560,-0.420117,-0.125200,
6.423110,4.911057,4.463754,5.368965,3.768124,0.189990,-1.246716,-0.503583,-0.104297,-0.068939,-0.507233,-0.158516,
4.792510,4.524830,4.260074,3.984348,2.890719,0.967831,-0.385397,-0.490388,-0.210391,-0.214798,-0.220777,-0.076694,
6.537800,4.758565,3.695161,4.740276,3.960557,0.391421,-1.306439,-0.481159,0.370179,-0.050787,-0.405505,-0.151633,
5.476612,4.590629,4.118446,4.529679,3.636611,1.077879,-0.473284,-0.154158,0.354278,-0.007740,-0.286817,-0.111891,
5.137013,4.386798,4.055309,4.368453,3.458551,1.006900,-0.512385,-0.192515,0.443253,0.098392,-0.258290,-0.091724,
4.495662,4.044782,3.866658,3.870546,3.015512,1.142159,-0.223745,-0.238009,0.189950,0.072430,-0.078040,-0.039255,
